# r mass_density temp Ye specific_internal_energy velocity pressure adm_density adm_momentum S_adm Srr_adm
0.0 1.433801641814427e-21 1869904.441909749 0.5 1.726545101363335e-07 0.0 2.2116623816053887e-07 1.2642039207502591 0.0 -0.01677185392886435 2.2116625150698267e-07
0.0008409453994676156 1.4292041458814283e-21 1863908.579012077 0.5 1.721008921287818e-07 0.0 2.1975016969124106e-07 1.2592300737052322 0.0 -0.016705869611832527 2.1943595077381855e-07
0.0016818907989352312 1.4225213783266009e-21 1855193.1916317083 0.5 1.7129617136066108e-07 0.0 2.1769992948363284e-07 1.2542562266602058 0.0 -0.01663988529480071 2.1770565004065446e-07
0.002522836198402847 1.4145033880043774e-21 1844736.4622756566 0.5 1.7033066668345233e-07 0.0 2.1525273037337247e-07 1.2462742750058744 0.0 -0.01650640946859059 2.1495214767799803e-07
0.0033637815978704625 1.4043509491740472e-21 1831496.0739880358 0.5 1.6910813749822865e-07 0.0 2.1217391471287832e-07 1.23828928514157 0.0 -0.01637286547541059 2.1219761187342427e-07
0.004204726997338078 1.3925631612825425e-21 1816122.9315004032 0.5 1.6768868400853722e-07 0.0 2.0862698890660246e-07 1.22797558696616 0.0 -0.016191739198257823 2.0869224001428142e-07
0.005045672396805694 1.3808504885789319e-21 1800847.751115339 0.5 1.6627827568631633e-07 0.0 2.051322775168346e-07 1.2176571987019809 0.0 -0.01601051708895013 2.0518535594868072e-07
0.005886617796273309 1.3683163353011107e-21 1784501.2299465423 0.5 1.6476894689839742e-07 0.0 2.0142515661328894e-07 1.2061920968973405 0.0 -0.01579904103165548 2.013577893438555e-07
0.006727563195740925 1.3547109715064007e-21 1766757.6805938354 0.5 1.6313062584149745e-07 0.0 1.9743947316497104e-07 1.1947235319394398 0.0 -0.015587473605370312 1.9752925425584603e-07
0.007568508595208542 1.339893066944118e-21 1747432.786024916 0.5 1.6134629390963392e-07 0.0 1.93143887393665e-07 1.181202664156211 0.0 -0.01533579435973068 1.9310840149648922e-07
0.008409453994676156 1.3238716379878787e-21 1726538.3050190907 0.5 1.5941703683009602e-07 0.0 1.8855256540673709e-07 1.167673529433047 0.0 -0.015083953538519842 1.8868516280531417e-07
0.009250399394143773 1.3066026240196552e-21 1704016.7755516535 0.5 1.5733754894260267e-07 0.0 1.8366556656314502e-07 1.15218551017266 0.0 -0.014795710413009845 1.8374515588374668e-07
0.010091344793611389 1.2885423381291862e-21 1680463.3021674189 0.5 1.5516277823345833e-07 0.0 1.7862328726112743e-07 1.1366876216261679 0.0 -0.014507283884777943 1.7880254537150347e-07
0.010932290193079003 1.2695269049672031e-21 1655664.1654545933 0.5 1.528729912769741e-07 0.0 1.733901857355361e-07 1.1195453076352004 0.0 -0.01418922848212425 1.734891694276102e-07
0.011773235592546618 1.2494466031362882e-21 1629476.2713320837 0.5 1.504549757196624e-07 0.0 1.679484872232592e-07 1.102393044310448 0.0 -0.013870993814693124 1.6817355022662797e-07
0.012614180992014236 1.2282890749927539e-21 1601883.5034751853 0.5 1.4790724348754212e-07 0.0 1.6230872829055413e-07 1.0833563766022927 0.0 -0.013523060996706715 1.6246299436729794e-07
0.01345512639148185 1.2060382311706085e-21 1572864.878802237 0.5 1.4522785714273992e-07 0.0 1.564814455036782e-07 1.0643063965116435 0.0 -0.013174918376013929 1.5674964847632547e-07
0.014296071790949468 1.1826737688902693e-21 1542393.9192728898 0.5 1.4241437187953015e-07 0.0 1.5047717542888886e-07 1.043310840294575 0.0 -0.012799613265224432 1.5068346812577945e-07
0.015137017190417084 1.1581805250619458e-21 1510450.849816363 0.5 1.3946496179971083e-07 0.0 1.443089345421671e-07 1.0222995624322944 0.0 -0.0124240886621074 1.4461443662070036e-07
0.0159779625898847 1.1326276367341903e-21 1477125.8360946404 0.5 1.3638795219940514e-07 0.0 1.3801141737166322e-07 0.9994359481702213 0.0 -0.012026042066959683 1.3828553445701655e-07
0.016818907989352313 1.1060878158227202e-21 1442513.7059627166 0.5 1.331920988505575e-07 0.0 1.3161940615524534e-07 0.9765554795402825 0.0 -0.011627790544705427 1.3195426773596714e-07
0.01765985338881993 1.0786051857871562e-21 1406672.003400687 0.5 1.2988271498066343e-07 0.0 1.251600480752103e-07 0.9520460164477584 0.0 -0.01121322940871778 1.254907636327763e-07
0.018500798788287545 1.0502736303834603e-21 1369723.1676966473 0.5 1.2647110581732377e-07 0.0 1.1867128362107075e-07 0.9275200690709633 0.0 -0.010798503230849814 1.1902592137979514e-07
0.019341744187755163 1.0211364515608417e-21 1331723.6714509977 0.5 1.2296248566397547e-07 0.0 1.1217815142923112e-07 0.901566575928628 0.0 -0.01037325999619459 1.1254394989750296e-07
0.020182689587222778 9.912029271373395e-22 1292685.6144079824 0.5 1.1935797173033704e-07 0.0 1.056977823055464e-07 0.8755971775162991 0.0 -0.00994789958377052 1.0606178756667646e-07
0.021023634986690392 9.605664845618788e-22 1252730.8407590475 0.5 1.1566881429675204e-07 0.0 9.926487184673935e-08 0.8484434119423632 0.0 -0.009518037068166299 9.967926126705105e-08
0.021864580386158006 9.294355004515411e-22 1212131.1066178048 0.5 1.1192010551104398e-07 0.0 9.293498716859146e-08 0.8212752371822625 0.0 -0.009088119779308517 9.329794715412652e-08
0.022705525785625628 8.97741071444394e-22 1170796.551086638 0.5 1.0810354821699957e-07 0.0 8.670475648050252e-08 0.7930779560988453 0.0 -0.008658396394556492 8.71024888071261e-08
0.023546471185093235 8.653396486044427e-22 1128539.9636161777 0.5 1.0420185664056038e-07 0.0 8.055897722207245e-08 0.7648670983391868 0.0 -0.008228675567920384 8.090948239682501e-08
0.024387416584560857 8.325944948768928e-22 1085835.0966244794 0.5 1.0025877392166026e-07 0.0 7.457749818248023e-08 0.7358338768913655 0.0 -0.007804049569212076 7.499082842181813e-08
0.02522836198402847 7.993795450939677e-22 1042517.5411652012 0.5 9.625911963425356e-08 0.0 6.874590061754732e-08 0.7067889603565078 0.0 -0.007379496025619323 6.907607609720718e-08
0.02606930738349609 7.657683061671321e-22 998683.1618937101 0.5 9.221174528151926e-08 0.0 6.30863673933119e-08 0.6770901886262074 0.0 -0.006964097719885848 6.350530879676757e-08
0.0269102527829637 7.319515882110185e-22 954580.8054220539 0.5 8.813962770063633e-08 0.0 5.763754344829498e-08 0.6473814442831309 0.0 -0.0065488390500269165 5.79397879629319e-08
0.027751198182431318 6.9755020782219e-22 909715.956532989 0.5 8.399710665321265e-08 0.0 5.2346987343338775e-08 0.6172215697757585 0.0 -0.006146682000676134 5.278311098283471e-08
0.028592143581898936 6.635224118540947e-22 865338.3209008941 0.5 7.989957162984923e-08 0.0 4.736438925904199e-08 0.5870543486902708 0.0 -0.005744738308990424 4.763309195546616e-08
0.029433088981366554 6.291604429097098e-22 820524.8707777937 0.5 7.576179640181629e-08 0.0 4.2585678096532485e-08 0.5566485456175027 0.0 -0.0053594075609847466 4.294501910865007e-08
0.030274034380834168 5.945916523652398e-22 775441.6925295447 0.5 7.159911627689462e-08 0.0 3.803455687447089e-08 0.526238610365923 0.0 -0.0049743645449015555 3.8264947051168855e-08
0.031114979780301786 5.599491903434913e-22 730262.4350060404 0.5 6.74275648322244e-08 0.0 3.3731680835062503e-08 0.4956811713447209 0.0 -0.004607775156549344 3.407008374431508e-08
0.0319559251797694 5.253574378033467e-22 685149.3106784627 0.5 6.326211968597806e-08 0.0 2.9692755526553358e-08 0.46512102463124233 0.0 -0.0042415245171349425 2.9884127301265336e-08
0.03279687057923701 4.907538824300077e-22 640020.7935869393 0.5 5.909525327452739e-08 0.0 2.591004748615346e-08 0.43453239312602726 0.0 -0.003895406064079353 2.620354237155761e-08
0.033637815978704626 4.561078622085166e-22 594836.8956073846 0.5 5.492327336108185e-08 0.0 2.238081103606869e-08 0.40394320913246373 0.0 -0.0035496780930218148 2.2532759580314624e-08
0.03447876137817225 4.216059379875352e-22 549840.9216359748 0.5 5.076864509772167e-08 0.0 1.9122916468131448e-08 0.3735304263168051 0.0 -0.003226042326666146 1.938747508249341e-08
0.03531970677763986 3.8730219148016617e-22 505103.40279264114 0.5 4.6637880857853865e-08 0.0 1.6137662625667656e-08 0.34312124864176213 0.0 -0.0029028580624229075 1.625293028189843e-08
0.036160652177107476 3.5327092444206386e-22 460721.2403354717 0.5 4.2539927857641885e-08 0.0 1.342630643993955e-08 0.3132279445769073 0.0 -0.002604271681120156 1.3660637825331926e-08
0.03700159757657509 3.197192515056133e-22 416964.5445501476 0.5 3.849972628013029e-08 0.0 1.0997105594043949e-08 0.28334572176629325 0.0 -0.0023062136761275377 1.1079993252991551e-08
0.0378425429760427 2.865446677230316e-22 373699.6327489199 0.5 3.450493275715027e-08 0.0 8.833352507608199e-09 0.25402682603164767 0.0 -0.0020322783069888855 9.018089627021296e-09
0.038683488375510326 2.5349449802874526e-22 330596.97662487597 0.5 3.052512084169688e-08 0.0 6.913183501283781e-09 0.22472061985234107 0.0 -0.0017588863264705395 6.967871205306963e-09
0.03952443377497794 2.2076208763116915e-22 287908.72895389004 0.5 2.6583572640075853e-08 0.0 5.243124324325488e-09 0.19597188372128765 0.0 -0.0015084509316179078 5.407817148399484e-09
0.040365379174445555 1.8857807800799303e-22 245935.68275435714 0.5 2.2708061374318977e-08 0.0 3.825813593109797e-09 0.16723628925439246 0.0 -0.0012585567097663781 3.859318107738698e-09
0.04120632457391317 1.574749723914302e-22 205372.3065846942 0.5 1.89627096413201e-08 0.0 2.6678708798932213e-09 0.14039439459427663 0.0 -0.0010399609022245617 2.81449805172981e-09
0.042047269973380784 1.28021694796353e-22 166960.56747262256 0.5 1.541602572997215e-08 0.0 1.763231371480608e-09 0.11359912959812539 0.0 -0.0008221357736133018 1.7820803742374017e-09
0.042888215372848405 1.0074134122503507e-22 131382.66545869937 0.5 1.213099944401991e-08 0.0 1.0918388905401752e-09 0.08926080458544718 0.0 -0.0006369204292652387 1.1782351571468431e-09
0.04372916077231601 7.32414138861351e-23 95518.40447338534 0.5 8.819532679709247e-09 0.0 5.771104049235631e-10 0.06498556286413466 0.0 -0.0004525423591427921 5.853937747338522e-10
0.04457010617178363 4.605854692033385e-23 60067.64043403697 0.5 5.546245466742748e-09 0.0 2.282304818593621e-10 0.04049501426088031 0.0 -0.0002798170599180872 3.082880753301781e-10
0.045411051571251256 1.8171155653124473e-23 23698.065115487305 0.5 2.1881213456633275e-09 0.0 3.5532719219098927e-11 0.015998710571483662 0.0 -0.00010740323564350176 3.962189275724326e-11
0.04625199697071887 0.0 nan 0.5 nan 0.0 0.0 0.007879270248519516 0.0 -5.278483990479001e-05 1.6624555639147873e-11
0.04709294237018647 0.0 nan 0.5 nan 0.0 0.0 0.00021487738480412152 0.0 -1.4395074668465388e-06 4.533720670314511e-13
0.0479338877696541 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.04877483316912171 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.049615778568589335 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.05045672396805694 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.05129766936752457 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.05213861476699218 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.05297956016645979 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.0538205055659274 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.05466145096539503 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.055502396364862636 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.05634334176433025 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.05718428716379787 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.05802523256326549 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.05886617796273311 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.059707123362200715 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.060548068761668336 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.061389014161135944 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.06222995956060357 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.06307090496007117 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.0639118503595388 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.06475279575900642 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.06559374115847402 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.06643468655794164 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.06727563195740925 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.06811657735687689 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.0689575227563445 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.0697984681558121 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.07063941355527972 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.07148035895474733 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.07232130435421495 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.07316224975368256 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.07400319515315018 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.07484414055261782 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.0756850859520854 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.07652603135155303 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.07736697675102065 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.07820792215048827 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.07904886754995588 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.0798898129494235 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.08073075834889111 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.08157170374835873 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.08241264914782634 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.08325359454729396 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.08409453994676157 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.08493548534622919 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.08577643074569681 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.08661737614516442 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.08745832154463203 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.08829926694409965 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.08914021234356725 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.08998115774303486 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.09082210314250251 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.0916630485419701 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.09250399394143774 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.09334493934090536 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.09418588474037294 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.09502683013984059 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.0958677755393082 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.0967087209387758 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.09754966633824343 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.09839061173771103 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.09923155713717867 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.10007250253664628 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.10091344793611388 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.1017543933355815 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.10259533873504914 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.10343628413451672 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.10427722953398436 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.10511817493345196 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.10595912033291958 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.1068000657323872 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.1076410111318548 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.10848195653132242 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.10932290193079006 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.11016384733025765 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.11100479272972527 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.11184573812919289 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.1126866835286605 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.11352762892812811 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.11436857432759574 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.11520951972706336 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
